month,location,count,latitude,longitude
2024-09,נחלים,3,32.0589718,34.9136499
2024-09,נחף,3,32.9345686,35.31763
2024-09,נחשולים,1,32.6138484,34.92063
2024-09,נחשון,2,31.830965,34.9559212
2024-09,נחשונים,3,32.0614545,34.9492529
2024-09,נטועה,21,33.0649415,35.3233116
2024-09,נטעים,3,31.9444441,34.7744439
2024-09,נילי,2,31.7665204,35.2078341
2024-09,נין,5,32.8638052,35.3023184
2024-09,ניר דוד,1,32.5027374,35.4567497
2024-09,ניר עציון,2,32.6975838,34.9936059
2024-09,ניר צבי,3,31.951381,34.8609717
2024-09,נס עמים,5,32.9656707,35.1211467
2024-09,נס ציונה,3,31.9295577,34.7990609
2024-09,נעורים,1,31.9731203,34.815858
2024-09,נעלה,1,31.9082755,34.8133917
2024-09,נען,3,31.8837553,34.8570894
2024-09,נצר חזני,3,31.8216134,34.8624802
2024-09,נצר סרני,3,31.9230975,34.8239981
2024-09,נצרת,9,32.7046364,35.2971854
2024-09,נריה,2,31.2470244,34.7925462
2024-09,נשר,3,32.7708797,35.0381249
2024-09,נתיב העשרה,4,31.5716799,34.5395488
2024-09,נתיב השיירה,4,32.9928246,35.1355166
2024-09,סאסא,16,33.026907,35.39499
2024-09,סביון,3,32.0475371,34.8799172
2024-09,סואעד חמירה,7,,
2024-09,סולם,5,32.6061864,35.3338887
2024-09,סינמה סיטי גלילות,1,32.1466576,34.8047077
2024-09,סכנין,6,32.8638052,35.3023184
2024-09,סלמה,2,32.8936503,35.3699046
2024-09,סער,15,33.0293646,35.1093238
2024-09,ספיר,1,30.6140945,35.1846411
2024-09,סתריה,3,31.8918834,34.844046
2024-09,עבדון,15,33.0479451,35.1794373
2024-09,עברון,6,32.9926009,35.1002025
2024-09,עדי,6,32.781891,35.1736274
2024-09,עוזייר,5,32.8076327,35.2649953
2024-09,עופר,1,32.6220894,34.9828033
2024-09,עופרים,3,29.5583767,34.9521223
2024-09,עזריה,3,31.8904994,34.9115676
2024-09,עטרת,2,31.7797203,35.2324042
2024-09,עיינות,2,31.9159502,34.7677914
2024-09,עילבון,4,32.8349228,35.4011051
2024-09,עילוט,11,32.7163849,35.2594337
2024-09,עין איילה,1,32.6287327,34.9454021
2024-09,עין אל אסד,2,32.9402935,35.4010052
2024-09,עין אל סהלה,1,32.4904658,35.1170793
2024-09,עין גב,3,32.7811125,35.6388846
2024-09,עין דור,1,32.6562519,35.417043
2024-09,עין הוד,1,32.7005017,34.9825964
2024-09,עין המפרץ,13,32.9036151,35.0961117
2024-09,עין העמק,6,32.6290135,35.0853937
2024-09,עין השופט,4,32.5957666,35.1000352
2024-09,עין זיוון,3,33.0962822,35.7961971
2024-09,עין חוד,3,32.6915351,34.9995301
2024-09,עין חרוד,1,32.5584641,35.3921548
2024-09,עין יעקב,9,33.0095478,35.2292923
2024-09,עין כמונים,1,32.9194324,35.430906
2024-09,עין כרמל,1,32.6770088,34.9531216
2024-09,עין מאהל,3,32.7214225,35.3528191
2024-09,עינבר,1,31.7841099,35.2549969
2024-09,עינת,1,32.0827765,34.9394305
2024-09,עכו,13,32.9173172,35.0861048
2024-09,עלומים,1,31.4521295,34.5137154
2024-09,עלי זהב,2,,
2024-09,עלמה,8,33.0521283,35.4988072
2024-09,עלמון,1,32.7050793,35.1643467
2024-09,עמוקה,19,32.9979671,35.5242497
2024-09,עמיעד,7,32.9262991,35.5412309
2024-09,עמיקם,2,32.5638651,35.020477
2024-09,עמיר,4,33.1787718,35.620776
2024-09,עמנואל,1,31.6669558,34.5927448
2024-09,עמקה,5,32.9792441,35.1642671
2024-09,עספיא,7,32.7152045,35.0671011
2024-09,עפולה,7,32.6090718,35.2856816
2024-09,עפרה,2,31.7741785,35.2382315
2024-09,עץ אפרים,1,30.5912609,34.7567139
2024-09,עראבה,2,32.8559501,35.341265
2024-09,ערב אל נעים,4,32.886567,35.292988
2024-09,ערב אל עראמשה,25,33.0909056,35.21366
2024-09,ערערה,2,32.4965507,35.0955581
2024-09,עתלית,3,32.6927638,34.9402221
2024-09,פארק תעשיות פלמחים,2,31.933448,34.719911
2024-09,פדואל,2,,
2024-09,פדיה,3,31.8576633,34.8833835
2024-09,פוריה כפר עבודה,2,32.7187697,35.5474069
2024-09,פוריה נווה עובד,2,32.7436659,35.5376169
2024-09,פוריה עילית,2,32.7322318,35.5457217
2024-09,פוריידיס,1,32.5988242,34.9542319
2024-09,פלך,5,32.9338767,35.2335678
2024-09,פלמחים,1,31.9334124,34.7072589
2024-09,פסגות,1,31.7478646,34.9959199
2024-09,פסוטה,13,33.0484375,35.3100248
2024-09,פקיעין,3,32.9772377,35.3339889
2024-09,פקיעין החדשה,3,32.9830176,35.3227602
2024-09,פרדסיה,1,32.3070353,34.9097723
2024-09,פרוד,3,32.9333327,35.4333299
2024-09,פתח תקווה,2,32.0906241,34.8839813
2024-09,פתחיה,3,31.8675842,34.8862877
2024-09,צאלון,1,32.2215702,34.8641178
2024-09,צבעון,10,33.0255139,35.4159119
2024-09,צור משה,1,32.2978073,34.9135462
2024-09,צוריאל,4,33.0059947,35.3141186
2024-09,צורית גילון,4,32.913798,35.226555
2024-09,ציפורי,11,32.7464149,35.2815976
2024-09,צלפון,1,31.8041263,34.9327461
2024-09,צמח,1,31.9695837,34.7947025
2024-09,צפריה,3,32.0052557,34.8550969
2024-09,צפת,1,32.9646301,35.502451
2024-09,צרופה,1,32.6482373,34.9480485
2024-09,קבוצת גבע,1,,
2024-09,קדומים,1,32.0543431,34.7515393
2024-09,קדימה צורן,1,32.2764459,34.9125436
2024-09,קדיתא,20,33.0066179,35.4667726
2024-09,קדמת צבי,2,33.0297367,35.6970294
2024-09,קדרים,2,32.8984224,35.4737461
2024-09,קורנית,5,32.8436279,35.2513199
2024-09,קיבוץ דן,6,33.235979,35.652671
2024-09,קיבוץ מגידו,2,32.6399529,35.1142359
2024-09,קציר,1,32.4886297,35.1016891
2024-09,קצרין,3,32.9920262,35.6877004
2024-09,קריית אונו,3,32.0591691,34.8594303
2024-09,קריית אתא,8,32.8074348,35.1172559
2024-09,קריית ביאליק,14,32.8366858,35.0893343
2024-09,קריית ים,7,32.8467455,35.0701711
2024-09,קריית מוצקין,8,32.8390531,35.0803893
2024-09,קריית נטפים,1,,
2024-09,קריית עקרון,3,31.8653848,34.8292166
2024-09,קריית שמונה,39,33.2074733,35.5707828
2024-09,קרני שומרון,1,,
2024-09,ראמה,2,32.9379719,35.3675664
2024-09,ראס עלי,9,32.7721199,35.1542287
2024-09,ראש הנקרה,14,33.0933543,35.104439
2024-09,ראש פינה,21,32.968215,35.5438245
2024-09,רבבה,1,,
2024-09,רגבה,3,32.9779642,35.0996706
2024-09,רגבים,1,32.5240949,35.0345429
2024-09,רוויה,1,32.4492455,35.4727211
2024-09,רומאנה,5,32.7881972,35.3111645
2024-09,רומת אל הייב,6,,
2024-09,רחוב,1,32.450618,35.4847846
2024-09,רחובות,3,31.8952532,34.8105616
2024-09,ריחאנייה,9,33.0482032,35.4872846
2024-09,ריחן,1,32.150275,34.8484521
2024-09,ריינה,9,32.721222,35.3175348
2024-09,רימונים,1,32.6896127,35.4222377
2024-09,רינתיה,3,32.043333,34.931667
2024-09,רכסים,6,32.7509558,35.1013589
2024-09,רם און,2,32.5272379,35.259032
2024-09,רמות,1,31.81561,35.1954938
2024-09,רמות מאיר,3,31.8745635,34.8558152
2024-09,רמות מנשה,3,32.5968274,35.0549886
2024-09,רמות נפתלי,25,33.1022971,35.5531168
2024-09,רמלה,3,31.9279988,34.8623473
2024-09,רמת דוד,10,32.6775703,35.2039032
2024-09,רמת השופט,4,32.6119762,35.0949392
2024-09,רמת טראמפ,2,33.1326279,35.6905836
2024-09,רמת יוחנן,5,32.7925038,35.1213847
2024-09,רמת ישי,8,32.7024925,35.1652427
2024-09,רמת מגשימים,3,32.8440285,35.8073845
2024-09,רמת צבי,1,32.5915062,35.4145248
2024-09,רפטינג נהר הירדן,4,,
2024-09,רקפת,4,32.8547224,35.2642924
2024-09,רשפים,1,32.4818532,35.4775438
2024-09,שאר ישוב,12,33.2272088,35.6463364
2024-09,שבי ציון,6,32.980597,35.0832938
2024-09,שבלי,1,32.6937221,35.3960008
2024-09,שדה אילן,4,32.7493317,35.4226101
2024-09,שדה אליהו,1,32.4405328,35.5149917
2024-09,שדה אליעזר,3,33.0458869,35.5641252
2024-09,שדה יעקב,8,32.6974241,35.1417499
2024-09,שדה נחום,1,32.5271296,35.4816414
2024-09,שדה נחמיה,4,33.1869061,35.6245075
2024-09,שדי תרומות,1,32.441356,35.4854373
2024-09,שדמות דבורה,1,32.6954933,35.4374472
2024-09,שוהם,3,31.9968113,34.9464444
2024-09,שומרה,20,33.0818094,35.2841818
2024-09,שומרת,6,32.9504776,35.0965233
2024-09,שורשים,3,32.8927231,35.2599068
2024-09,שושנת העמקים,1,32.3543061,34.8567151
2024-09,שזור,2,32.9327346,35.3535015
2024-09,שילת,2,31.9205606,35.0173195
2024-09,שכניה,6,32.8487331,35.246984
2024-09,שלוחות,1,32.4718472,35.4819367
2024-09,שלומי,34,33.0760504,35.1485842
2024-09,שלפים,1,32.4762995,35.4772287
2024-09,שמיר,5,33.163887,35.6591721
2024-09,שמשית,10,32.7328247,35.2472359
2024-09,שניר,8,33.2410034,35.6781947
2024-09,שעב,4,32.8905934,35.2383757
2024-09,שעל,4,33.1166371,35.7187153
2024-09,שעלבים,3,31.8699629,34.9839023
2024-09,שער הגיא,1,32.6368003,35.078786
2024-09,שער העמקים,9,32.7230505,35.1131062
2024-09,שערי תקווה,1,32.0884373,34.8753687
2024-09,שפר,6,32.9433182,35.4354282
2024-09,שפרעם,11,32.8045765,35.1723866
2024-09,שקד,1,31.2653242,35.2202838
2024-09,שרונה,1,32.7254465,35.4669505
2024-09,שריד,9,32.6641744,35.2249937
2024-09,שתולה,28,33.084763,35.3143141
2024-09,תובל,6,32.9290739,35.2447876
2024-09,תחנת רכבת כפר ברוך,8,,
2024-09,תחנת רכבת כפר יהושוע,7,,
2024-09,תל חי,24,33.2337137,35.578034
2024-09,תל יוסף,1,32.5561076,35.3996519
2024-09,תל יצחק,1,32.2527746,34.8696976
2024-09,תל עדשים,7,32.6562957,35.3024078
2024-09,תל ציון,1,31.8782551,35.2366365
2024-09,תל קציר,1,32.7051904,35.6178217
2024-09,תל תאומים,1,32.4424193,35.4964482
2024-09,תלמי אלעזר,1,32.4431655,34.9737349
2024-09,תמרת,9,32.7038078,35.2253075
2024-09,תעוז,1,31.8020367,34.9744581
2024-09,תעשיון חצב,2,,
2024-09,תעשיון צריפין,3,31.9622751,34.8530571
2024-09,תרום,1,31.7825667,34.9815088
2024-10,אבו גוש,4,31.806353,35.1088651
2024-10,אבו נוור,3,,
2024-10,אבו סנאן,14,32.958648,35.1716603
2024-10,אבו קרינאת,6,31.1408507,34.9745231
2024-10,אבו תלול,6,31.1861956,34.9128014
2024-10,אבטליון,4,32.8361797,35.3502704
2024-10,אביאל,5,32.5325097,34.9933907
2024-10,אביבים,31,33.0886777,35.4729375
2024-10,אביגדור,4,31.7109457,34.7435754
2024-10,אביחיל,4,32.3502322,34.8717347
2024-10,אביעזר,3,31.6811888,35.0177211
2024-10,אבירים,26,33.0386467,35.2871399
2024-10,אבן יהודה,4,31.7815538,35.2179868
2024-10,אבן מנחם,27,33.0736105,35.2941382
2024-10,אבן ספיר,4,31.7629815,35.1351189
2024-10,אבן שמואל,4,31.5748942,34.7643312
2024-10,אבני איתן,2,32.8246384,35.7667337
2024-10,אבני חפץ,2,,
2024-10,אבנת,3,32.091717,34.865871
2024-10,אבשלום,2,31.1950932,34.3307877
2024-10,אדורה,5,32.2916738,34.8469084
2024-10,אדוריים,5,31.6140722,34.7514214
2024-10,אדמית,26,33.0795856,35.2102543
2024-10,אדרת,3,31.6597433,34.9956875
2024-10,אודים,3,32.2647709,34.8469332
2024-10,אודם,4,33.1943741,35.7483145
2024-10,אוהד,3,31.2377429,34.4304539
2024-10,אום אל פחם,3,32.5158385,35.152491
2024-10,אום אל קוטוף,2,32.468056,35.058889
2024-10,אום בטין,6,31.2757636,34.8838656
2024-10,אופקים,4,31.3125831,34.6208537
2024-10,אור הגנוז,18,33.005079,35.4475065
2024-10,אור הנר,4,31.5575591,34.6000531
2024-10,אור יהודה,4,32.0290285,34.8481983
2024-10,אור עקיבא,6,32.5090151,34.9195677
2024-10,אורה,4,31.7527467,35.1534987
2024-10,אורון תעשייה ומסחר,4,,
2024-10,אורות,4,31.7407214,34.734914
2024-10,אורטל,6,33.0852392,35.7594308
2024-10,אורים,3,31.3041665,34.521977
2024-10,אורנים,8,32.7116768,35.1079584
2024-10,אורנית,6,32.7050952,35.1637548
2024-10,אושה,12,32.7955189,35.1144019
2024-10,אחווה,4,32.782656,35.541232
2024-10,אחוזם,4,31.5522246,34.7706958
2024-10,אחוזת ברק,3,32.6418437,35.3387534
2024-10,אחיה,2,32.1279762,34.8033381
2024-10,אחיהוד,14,32.908312,35.1723837
2024-10,אחיטוב,3,32.3873272,34.9914108
2024-10,אחיסמך,2,31.935556,34.908056
2024-10,אחיעזר,3,31.9811076,34.8716734
2024-10,איבטין,7,32.7607812,35.1131894
2024-10,איבים,8,31.5332929,34.6100744
2024-10,אייל,5,32.2113762,34.9789972
2024-10,איילת השחר,10,33.0215976,35.5759521
2024-10,איירפורט סיטי,2,31.9889356,34.9128317
2024-10,אילון,20,33.0633456,35.2197473
2024-10,אילות,1,29.5812438,34.962663
2024-10,אילניה,10,32.754961,35.4074724
2024-10,אילת,1,29.5569348,34.9497949
2024-10,אירוס,3,31.928452,34.7759097
2024-10,איתמר,1,32.0896668,34.8069314
2024-10,איתן,4,31.5728416,34.7487221
2024-10,אכסאל,4,32.699261,35.300141
2024-10,אל מסק,3,32.4361011,34.9296324
2024-10,אל סייד,6,31.2832614,34.9130197
2024-10,אל עזי,4,31.7185026,34.8138731
2024-10,אל עמארני,3,31.1678803,34.9685077
2024-10,אל עריאן,4,32.4979223,35.1255776
2024-10,אל פורעה,5,31.2339602,35.1437012
2024-10,אל רום,4,33.1796457,35.7721224
2024-10,אלומה,4,31.652036,34.7426718
2024-10,אלומות,4,32.7069863,35.5462845
2024-10,אלון,2,32.1469516,34.843991
2024-10,אלון הגליל,7,32.7571188,35.2199802
2024-10,אלון מורה,1,32.2305463,35.3292144
2024-10,אלון שבות,4,,
2024-10,אלוני אבא,4,32.7310157,35.1713637
2024-10,אלוני הבשן,4,33.0440867,35.8391653
2024-10,אלוני יצחק,4,32.5106111,35.003597
2024-10,אלונים,5,32.7199093,35.1446939
2024-10,אלי עד,2,32.8060623,35.7337191
2024-10,אליאב,5,31.5294705,34.9292637
2024-10,אליכין,3,32.4079533,34.9248732
2024-10,אליפלט,16,32.9480271,35.547389
2024-10,אליקים,7,32.6327376,35.0670512
2024-10,אלישיב,3,32.3802538,34.9092219
2024-10,אלישמע,6,32.1519602,34.9279083
2024-10,אלמגור,2,32.9139417,35.603248
2024-10,אלמוג,3,31.7281787,35.1898418
2024-10,אלעד,3,32.0500659,34.9521522
2024-10,אלעזר,4,32.0860161,34.808529
2024-10,אלפי מנשה,6,,
2024-10,אלקוש,14,33.0341637,35.3241745
2024-10,אלקנה,3,31.7940983,35.2138071
2024-10,אמונים,4,31.7453369,34.676988
2024-10,אמירים,6,32.9374962,35.4499969
2024-10,אמנון,4,32.9043478,35.5705088
2024-10,אמץ,5,32.05327,34.7626296
2024-10,אמציה,5,31.5324669,34.9143066
2024-10,אניעם,2,32.9568708,35.7397621
2024-10,אעבלין,10,32.8209166,35.19133
2024-10,אפיק,1,32.7797901,35.7016937
2024-10,אפיקים,4,32.681369,35.5783318
2024-10,אפק,17,32.8401655,35.1278912
2024-10,אפרת,3,32.1002573,34.9539671
2024-10,ארבל,6,32.8120793,35.4839284
2024-10,ארגמן,2,31.92998,34.7865341
2024-10,ארז,3,31.5605003,34.5666313
2024-10,אריאל,1,31.7901047,35.2032791
2024-10,ארסוף,4,32.2141274,34.8168147
2024-10,אשבול,4,31.4475021,34.6664352
2024-10,אשבל,9,32.876801,35.3049739
2024-10,אשדות יעקב,4,32.662065,35.5820015
2024-10,אשחר,13,32.8851173,35.3001894
2024-10,אשכולות,6,32.8066037,34.9810992
2024-10,אשל הנשיא,6,31.3253413,34.6977854
2024-10,אשלים,5,30.9638905,34.7002742
2024-10,אשרת,11,32.9717328,35.1564958
2024-10,אשתאול,5,31.7801952,35.0097885
2024-10,אתר דודאים,6,31.32513,34.7401933
2024-10,אתר ההנצחה גולני,9,,
2024-10,באקה אל גרבייה,3,32.4197144,35.0428311
2024-10,באר גנים,5,31.7000465,34.610653
2024-10,באר טוביה,4,31.7338758,34.7262903
2024-10,באר יעקב,3,31.9443532,34.8398648
2024-10,באר מילכה,1,30.9328457,34.4070405
2024-10,בארות יצחק,2,32.0393656,34.9109112
2024-10,בארותיים,5,32.3218886,34.9828907
2024-10,בארי,3,31.4241619,34.4911156
2024-10,בוסתן הגליל,23,32.9505232,35.0817793
2024-10,בוקעתא,3,33.20076,35.7779892
2024-10,בורגתה,4,32.3264732,34.9629135
2024-10,בחן,3,32.3510073,35.019131
2024-10,בטחה,4,31.3342804,34.6344922
2024-10,ביצרון,3,31.7950527,34.7392791
2024-10,ביר אלמכסור,9,32.780019,35.222282
2024-10,ביריה,35,32.9775883,35.5006493
2024-10,בית אורן,8,32.730556,35.005556
2024-10,בית אל,1,32.1170216,34.8412369
2024-10,בית אלעזרי,5,31.8460836,34.8030534
2024-10,בית אלפא וחפציבה,4,,
2024-10,בית אריה,3,31.9424747,34.8755207
2024-10,בית ברל,6,32.2025325,34.9266038
2024-10,בית גוברין,4,31.5979099,34.8976497
2024-10,בית גמליאל,4,31.8582123,34.7639246
2024-10,בית דגן,3,32.001945,34.8301626
2024-10,בית הגדי,3,31.4239086,34.606739
2024-10,בית הלוי,3,32.3535046,34.9312543
2024-10,בית הלל,23,33.2083012,35.6069281
2024-10,בית העלמין החדש נהריה,10,,
2024-10,בית העלמין החדש עכו,22,32.8258015,35.1539074
2024-10,בית העמק,13,32.9704922,35.1461366
2024-10,בית הערבה,3,31.7488174,35.2208124
2024-10,בית השיטה,3,32.5510774,35.4382178
2024-10,בית זית,4,31.7825806,35.1593248
2024-10,בית זרע,4,32.6882909,35.5733669
2024-10,בית חורון,3,32.0843845,34.8104132
2024-10,בית חזון,3,31.7036037,34.9937219
2024-10,בית חלקיה,5,31.7926752,34.8108048
2024-10,בית חנן,3,31.9337581,34.7740084
2024-10,בית חנניה,7,32.5282617,34.92503
2024-10,בית חרות,4,32.3758477,34.8741357
2024-10,בית חשמונאי,4,31.8889401,34.9165448
2024-10,בית יהושע,4,32.2626037,34.860233
2024-10,בית יוסף,2,32.5588132,35.5523146
2024-10,בית ינאי,4,32.3775275,34.8629629
2024-10,בית ירח,4,32.0559392,34.7865086
2024-10,בית יתיר,5,31.3376271,35.0341281
2024-10,בית לחם הגלילית,6,32.7345558,35.1890555
2024-10,בית מאיר,5,31.7938835,35.0360826
2024-10,בית נחמיה,2,31.975811,34.9550835
2024-10,בית ניר,4,31.6472934,34.874131
2024-10,בית נקופה,4,31.8028567,35.1252694
2024-10,בית סוהר השרון,3,32.235422,34.885989
2024-10,בית סוהר מגידו,3,,
2024-10,בית סוהר נפחא,1,,
2024-10,בית סוהר צלמון,4,,
2024-10,בית סוהר קישון,8,,
2024-10,בית סוהר שיטה וגלבוע,3,,
2024-10,בית ספר אורט בנימינה,7,32.546158,34.956234
2024-10,בית ספר שדה מירון,6,33.0100134,35.3931457
2024-10,בית עובד,3,31.921288,34.7737889
2024-10,בית עוזיאל,4,31.8693965,34.9051703
2024-10,בית עזרא,3,31.7366309,34.6563769
2024-10,בית עלמין מורשה,5,32.1212376,34.8548209
2024-10,בית עלמין תל רגב,7,32.7680588,35.1234039
2024-10,בית עריף,2,31.9916349,34.933807
2024-10,בית צבי,8,32.078496,34.8216731
2024-10,בית קמה,6,31.4475406,34.7622872
2024-10,בית קשת,5,32.7184192,35.3954738
2024-10,בית רימון,5,32.7819472,35.3277836
2024-10,בית שאן,4,32.4967519,35.4973022
2024-10,בית שמש,4,31.746214,34.9886825
2024-10,בית שערים,4,32.7037666,35.1292388
2024-10,בית שקמה,3,31.9750341,34.770891
2024-10,ביתן אהרן,4,32.3660377,34.8693
2024-10,ביתר עילית,4,31.698926,35.105204
2024-10,בלפוריה,1,32.6302897,35.2970682
2024-10,בן זכאי,3,31.8568839,34.729583
2024-10,בן עמי,27,33.0042191,35.1241783
2024-10,בן שמן,2,31.9522788,34.921944
2024-10,בני ברק,6,32.0873899,34.8324376
2024-10,בני דקלים,5,31.5174853,34.9199141
2024-10,בני דרום,3,31.8206628,34.6915762
2024-10,בני דרור,3,32.2618622,34.900238
2024-10,בני יהודה וגבעת יואב,2,,
2024-10,בני נצרים,2,31.140986,34.3147298
2024-10,בני עטרות,2,32.0235637,34.9118719
2024-10,בני ציון,4,32.2203585,34.8686714
2024-10,בני ראם,4,31.7697849,34.79065
2024-10,בניה,3,31.8434985,34.753611
2024-10,בנימינה,6,32.5202891,34.9435862
2024-10,בסמת טבעון,5,32.7362276,35.1546502
2024-10,בענה,26,32.9280587,35.272169
2024-10,בעקבות כניסת כלי טיס החשוד כעוין לשמי ישראל,515,,
2024-10,בצרה,4,32.2143238,34.8779919
2024-10,בצת,43,33.0710991,35.1351406
2024-10,בקוע,3,31.8294277,34.9270405
2024-10,בקעות,2,32.3381951,35.0128413
2024-10,בר גיורא,4,31.7298209,35.0726527
2024-10,בר יוחאי,19,32.9970032,35.4481169
2024-10,ברוכין,2,,
2024-10,ברור חיל,5,31.5597901,34.6491564
2024-10,ברוש,4,31.3706542,34.6350858
2024-10,ברטעה,2,32.4743359,35.090335
2024-10,ברכיה,4,31.6678257,34.6268196
2024-10,ברעם,14,33.0586061,35.4338884
2024-10,ברקאי,3,32.475134,35.0300253
2024-10,ברקן,2,32.030336,34.7631859
2024-10,ברקת,2,32.0188526,34.943779
2024-10,בת הדר,3,31.646519,34.5960329
2024-10,בת חן,4,32.3602692,34.8723281
2024-10,בת חפר,4,32.3345015,35.012351
2024-10,בת ים,4,32.0128493,34.746913
2024-10,בת עין,4,32.0417919,34.7558953
2024-10,בת שלמה,7,32.5994386,35.0029516
2024-10,בתי מלון ים המלח,5,,
2024-10,גאולי תימן,3,32.3920841,34.9012083
2024-10,גאולים,4,31.7595534,35.2196723
2024-10,גאליה,4,31.8846855,34.764843
2024-10,גבולות,3,31.2111135,34.4652467
2024-10,גבים,6,31.5067391,34.5991766
2024-10,גבע בנימין,3,,
2024-10,גבע כרמל,5,32.6636235,34.9549687
2024-10,גבעולים,3,31.3963714,34.5915141
2024-10,גבעון החדשה,4,,
2024-10,גבעות,4,31.3556259,34.7592233
2024-10,גבעות בר,6,31.3556259,34.7592233
2024-10,גבעות גורל,6,31.316667,34.816667
2024-10,גבעות עדן,3,31.6605794,35.0157215
2024-10,גבעת אבני,10,32.774457,35.4383706
2024-10,גבעת אלה,4,32.7208483,35.2448953
2024-10,גבעת אסף,1,,
2024-10,גבעת ברנר,2,31.8675206,34.8004909
2024-10,גבעת הראל וגבעת הרואה,2,,
2024-10,גבעת השלושה,5,32.0980886,34.9211469
2024-10,גבעת וולפסון,8,32.7206664,35.0161993
2024-10,גבעת וושינגטון,3,31.8168499,34.7281236
2024-10,גבעת זאב,3,32.1305336,34.8396846
2024-10,גבעת חביבה,3,32.4580225,35.0219504
2024-10,גבעת חיים איחוד,4,32.4002771,34.9330496
2024-10,גבעת חיים מאוחד,4,32.3918515,34.931902
2024-10,גבעת חן,7,32.1685932,34.876063
2024-10,גבעת יערים,4,31.7859942,35.092569
2024-10,גבעת ישעיהו,4,31.6702146,34.9462929
2024-10,גבעת עדה,6,32.5167198,35.0035515
2024-10,גבעת עוז,2,32.5558926,35.1986272
2024-10,גבעת שמואל,4,32.0769463,34.8524656
2024-10,גבעת שפירא,4,32.3578622,34.8762757
2024-10,גבעתי,4,31.7340046,34.6793054
2024-10,גבעתיים,4,32.0729606,34.8113279
2024-10,גברעם,5,31.5909454,34.6115031
2024-10,גבת,5,32.6747246,35.2107773
2024-10,גדות,8,33.0180702,35.6189207
2024-10,גדעונה,2,32.5487479,35.359246
2024-10,גדרה,5,31.8117747,34.7803882
2024-10,גונן,3,33.1238763,35.6462866
2024-10,גורן,17,33.0563927,35.2369919
2024-10,גורנות הגליל,15,,
2024-10,גזית,4,32.6382136,35.446739
2024-10,גזר,4,31.8770069,34.9208529
2024-10,גיאה,3,31.6275573,34.6024158
2024-10,גיבתון,2,31.8888206,34.7994843
2024-10,גיזו,3,31.8041199,34.9380852
2024-10,גילת,4,31.329171,34.6516508
2024-10,גינוסר,2,32.8476404,35.5236258
2024-10,גינתון,2,31.9623127,34.9139386
2024-10,גיתה,14,32.9672482,35.249074
2024-10,גיתית,2,32.0409392,34.7750827
2024-10,גלאון,4,31.6340593,34.8490324
2024-10,גלגל,2,32.7958801,34.9833524
2024-10,גלעד,4,32.557279,35.0757127
2024-10,גמזו,2,31.9276731,34.9418915
2024-10,גן הדרום,3,31.803614,34.6997994
2024-10,גן השומרון,3,32.4639095,34.9984491
2024-10,גן חיים,5,32.1950979,34.9054806
2024-10,גן יאשיה,5,32.3506691,34.9954017
2024-10,גן יבנה,3,31.787109,34.7096635
2024-10,גן נר,2,32.5308688,35.3391118
2024-10,גן שורק,3,31.9447315,34.7599212
2024-10,גן שלמה,2,31.8777084,34.7982712
2024-10,גן שמואל,3,32.451832,34.9498546
2024-10,גנות,4,32.0189905,34.8267021
2024-10,גנות הדר,3,32.3195061,34.9001402
2024-10,גני הדר,3,31.8792591,34.8530401
2024-10,גני חוגה,3,32.4955877,35.5295914
2024-10,גני טל,5,31.7886881,34.791191
2024-10,גני יוחנן,3,31.86029,34.8407361
2024-10,גני עם,5,32.151417,34.9017297
2024-10,גני תקווה,3,32.0604256,34.8760954
2024-10,גניגר,2,32.6642603,35.2569439
2024-10,געש,4,32.2288879,34.8234798
2024-10,געתון,10,33.0057124,35.2137501
2024-10,גפן,4,31.7404809,34.8792303
2024-10,גשור,1,32.8191803,35.716008
2024-10,גשר,5,32.6206515,35.5520809
2024-10,גשר הזיו,34,33.0394679,35.1109814
2024-10,גת,4,31.7061455,34.847246
2024-10,גת רימון,2,32.0683539,34.8817238
2024-10,דבוריה,3,32.6927785,35.3716044
2024-10,דביר,6,31.4134736,34.8232634
2024-10,דברת,3,32.6479447,35.3505185
2024-10,דגניה א,4,32.7084791,35.5748582
2024-10,דגניה ב,4,32.6999198,35.5747095
2024-10,דוגה,1,32.8567932,35.6463928
2024-10,דוגית,1,32.0127237,34.7393859
2024-10,דולב,2,32.1592079,34.8518925
2024-10,דור,8,32.6075668,34.9230461
2024-10,דורות,4,31.506606,34.645993
2024-10,דחי,2,32.6203995,35.3449947
2024-10,דימונה,5,31.0686612,35.0366482
2024-10,דיר חנא,4,32.8625037,35.3666613
2024-10,דישון,12,33.0813243,35.5175202
2024-10,דליה,4,32.6922393,35.0482785
2024-10,דלית אל כרמל,10,32.6922393,35.0482785
2024-10,דלתון,25,33.0166712,35.4891906
2024-10,דמיידה,6,32.8154622,35.2271343
2024-10,דניאל,4,31.7823189,35.2252731
2024-10,דפנה,15,33.2303715,35.6392634
2024-10,דקל,3,31.1953013,34.3453987
2024-10,האון,3,32.7269806,35.6236405
2024-10,הבונים,8,32.6371881,34.9327996
2024-10,הגושרים,22,33.2211258,35.6230745
2024-10,הדר ועיר תחתית,20,,
2024-10,הדר עם,3,32.3490842,34.9005646
2024-10,הוד השרון,7,32.1561974,34.8930354
2024-10,הודיה,6,31.6738159,34.6377029
2024-10,הודיות,8,32.7885329,35.435106
